Time,P0, R0, Y0,P1, R1, Y1,P2, R2, Y2,P3, R3, Y3,P4, R4, Y4,P5, R5, Y5,P6, R6, Y6,P7, R7, Y7,
16-29-48.809,0.00,0.00,0.00,5.58,96.12,-1.40,-0.57,1.72,0.00,7.11,-102.44,-1.40,1.99,-1.64,0.00,-17.58,98.28,-0.20,-4.93,-89.21,0.00,81.09,-163.84,-1.90,
16-29-48.819,0.00,0.00,0.00,5.58,96.12,-1.40,-0.57,1.72,0.00,7.12,-102.53,-1.40,1.99,-1.64,0.00,-17.58,98.32,-0.20,-4.93,-89.21,0.00,81.05,-163.73,-1.80,
16-29-48.829,0.00,0.00,0.00,5.61,96.14,-1.40,-0.57,1.72,0.00,7.14,-102.59,-1.50,1.99,-1.64,0.00,-17.58,98.36,-0.20,-4.91,-89.19,-0.10,81.02,-163.62,-1.80,
16-29-48.839,0.00,0.00,0.00,5.61,96.16,-1.40,-0.57,1.72,0.00,7.16,-102.66,-1.50,1.99,-1.64,0.00,-17.58,98.42,-0.20,-4.91,-89.19,-0.10,80.99,-163.51,-1.70,
16-29-48.848,0.00,0.00,0.00,5.61,96.17,-1.40,-0.57,1.72,0.00,7.18,-102.74,-1.50,1.99,-1.64,0.00,-17.59,98.45,-0.20,-4.91,-89.19,-0.10,80.95,-163.31,-1.50,
16-29-48.860,0.00,0.00,0.00,5.61,96.19,-1.40,-0.57,1.72,0.00,7.20,-102.85,-1.50,1.99,-1.64,0.00,-17.59,98.51,-0.20,-4.91,-89.19,-0.10,80.91,-163.19,-1.50,
16-29-48.868,0.00,0.00,0.00,5.63,96.23,-1.40,-0.57,1.72,0.00,7.21,-102.93,-1.60,1.99,-1.64,0.00,-17.60,98.59,-0.20,-4.89,-89.18,-0.10,80.88,-163.09,-1.40,
16-29-48.880,0.00,0.00,0.00,5.63,96.25,-1.40,-0.56,1.72,0.00,7.22,-103.01,-1.60,1.99,-1.65,0.00,-17.61,98.66,-0.20,-4.89,-89.18,-0.10,80.85,-162.99,-1.40,
16-29-48.890,0.00,0.00,0.00,5.63,96.27,-1.40,-0.56,1.72,0.00,7.24,-103.09,-1.70,1.99,-1.65,0.00,-17.63,98.72,-0.20,-4.89,-89.18,-0.10,80.83,-162.82,-1.30,
16-29-48.899,0.00,0.00,0.00,5.63,96.28,-1.40,-0.56,1.72,0.00,7.24,-103.21,-1.70,1.99,-1.65,0.00,-17.64,98.79,-0.20,-4.89,-89.18,-0.10,80.80,-162.71,-1.20,
16-29-48.907,0.00,0.00,0.00,5.64,96.30,-1.40,-0.56,1.72,0.00,7.25,-103.28,-1.80,1.99,-1.65,0.00,-17.66,98.86,-0.20,-4.88,-89.18,-0.10,80.77,-162.62,-1.20,
16-29-48.917,0.00,0.00,0.00,5.64,96.31,-1.40,-0.56,1.72,0.00,7.27,-103.35,-1.80,1.99,-1.65,0.00,-17.68,98.92,-0.20,-4.88,-89.18,-0.10,80.75,-162.51,-1.10,
16-29-48.928,0.00,0.00,0.00,5.64,96.33,-1.40,-0.56,1.72,0.00,7.28,-103.42,-1.90,1.99,-1.65,0.00,-17.69,98.98,-0.30,-4.88,-89.18,-0.10,80.75,-162.35,-1.00,
16-29-48.940,0.00,0.00,0.00,5.64,96.33,-1.40,-0.56,1.72,0.00,7.30,-103.46,-1.90,1.99,-1.65,0.00,-17.71,99.03,-0.30,-4.88,-89.18,-0.10,80.73,-162.22,-1.00,
16-29-48.951,0.00,0.00,0.00,5.64,96.33,-1.40,-0.56,1.72,0.00,7.31,-103.52,-2.00,1.99,-1.65,0.00,-17.72,99.07,-0.30,-4.86,-89.18,-0.10,80.70,-162.08,-0.90,
16-29-48.960,0.00,0.00,0.00,5.64,96.33,-1.40,-0.56,1.72,0.00,7.32,-103.56,-2.00,1.97,-1.65,0.00,-17.74,99.10,-0.30,-4.86,-89.18,-0.10,80.67,-161.93,-0.80,
16-29-48.969,0.00,0.00,0.00,5.64,96.33,-1.40,-0.56,1.72,0.00,7.32,-103.59,-2.00,1.97,-1.65,0.00,-17.75,99.14,-0.30,-4.86,-89.18,-0.10,80.66,-161.82,-0.80,
16-29-48.979,0.00,0.00,0.00,5.64,96.33,-1.40,-0.56,1.72,0.00,7.33,-103.57,-2.00,1.97,-1.65,0.00,-17.75,99.14,-0.30,-4.86,-89.18,-0.10,80.66,-161.82,-0.80,
16-29-48.989,0.00,0.00,0.00,5.64,96.34,-1.40,-0.56,1.72,0.00,7.33,-103.59,-2.10,1.97,-1.65,0.00,-17.75,99.14,-0.30,-4.85,-89.17,-0.10,80.66,-161.82,-0.80,
16-29-48.997,0.00,0.00,0.00,5.64,96.34,-1.40,-0.56,1.72,0.00,7.32,-103.60,-2.10,1.96,-1.65,0.00,-17.75,99.14,-0.30,-4.85,-89.17,-0.10,80.66,-161.82,-0.80,
16-29-49.008,0.00,0.00,0.00,5.64,96.34,-1.40,-0.56,1.72,0.00,7.32,-103.60,-2.10,1.96,-1.65,0.00,-17.77,99.18,-0.40,-4.85,-89.17,-0.10,80.66,-161.82,-0.80,
16-29-49.019,0.00,0.00,0.00,5.64,96.34,-1.40,-0.56,1.72,0.00,7.31,-103.56,-2.10,1.96,-1.65,0.00,-17.77,99.16,-0.40,-4.85,-89.17,-0.10,80.57,-161.36,-0.50,
16-29-49.028,0.00,0.00,0.00,5.65,96.36,-1.40,-0.56,1.72,0.00,7.31,-103.56,-2.10,1.96,-1.65,0.00,-17.77,99.13,-0.40,-4.86,-89.15,-0.10,80.55,-161.27,-0.50,
16-29-49.038,0.00,0.00,0.00,5.65,96.36,-1.50,-0.56,1.71,0.00,7.30,-103.55,-2.10,1.95,-1.65,0.00,-17.77,99.10,-0.40,-4.86,-89.15,-0.10,80.55,-161.27,-0.50,
16-29-49.049,0.00,0.00,0.00,5.65,96.35,-1.50,-0.56,1.71,0.00,7.30,-103.53,-2.10,1.95,-1.65,0.00,-17.77,99.08,-0.40,-4.86,-89.15,-0.10,80.55,-161.27,-0.50,
16-29-49.060,0.00,0.00,0.00,5.65,96.35,-1.50,-0.56,1.71,0.00,7.29,-103.51,-2.20,1.95,-1.65,0.00,-17.77,99.05,-0.40,-4.86,-89.15,-0.10,80.51,-161.05,-0.30,
16-29-49.069,0.00,0.00,0.00,5.67,96.35,-1.50,-0.56,1.71,0.00,7.29,-103.50,-2.20,1.95,-1.65,0.00,-17.77,99.02,-0.40,-4.84,-89.13,-0.10,80.50,-160.97,-0.20,
16-29-49.079,0.00,0.00,0.00,5.67,96.35,-1.50,-0.56,1.71,0.00,7.29,-103.50,-2.20,1.95,-1.66,0.00,-17.77,99.00,-0.40,-4.84,-89.13,-0.10,80.48,-160.91,-0.20,
16-29-49.087,0.00,0.00,0.00,5.68,96.35,-1.60,-0.56,1.71,0.00,7.28,-103.50,-2.20,1.95,-1.66,0.00,-17.78,98.96,-0.40,-4.84,-89.13,-0.10,80.48,-160.85,-0.10,
16-29-49.098,0.00,0.00,0.00,5.68,96.35,-1.60,-0.56,1.71,0.00,7.28,-103.51,-2.20,1.95,-1.66,0.00,-17.78,98.93,-0.40,-4.84,-89.13,-0.10,80.47,-160.80,-0.10,
16-29-49.108,0.00,0.00,0.00,5.71,96.35,-1.60,-0.56,1.71,0.00,7.28,-103.52,-2.20,1.95,-1.66,0.00,-17.78,98.92,-0.40,-4.81,-89.12,-0.10,80.47,-160.80,0.00,
16-29-49.118,0.00,0.00,0.00,5.71,96.35,-1.60,-0.56,1.71,0.00,7.27,-103.52,-2.20,1.96,-1.66,0.00,-17.78,98.90,-0.40,-4.81,-89.12,-0.10,80.47,-160.81,0.00,
16-29-49.130,0.00,0.00,0.00,5.71,96.35,-1.60,-0.56,1.71,0.00,7.27,-103.52,-2.20,1.96,-1.66,0.00,-17.79,98.86,-0.30,-4.81,-89.12,-0.10,80.47,-160.78,0.00,
16-29-49.140,0.00,0.00,0.00,5.71,96.35,-1.60,-0.56,1.71,0.00,7.26,-103.56,-2.30,1.96,-1.66,0.00,-17.79,98.85,-0.40,-4.81,-89.12,-0.10,80.46,-160.80,0.00,
16-29-49.150,0.00,0.00,0.00,5.72,96.36,-1.60,-0.56,1.71,0.00,7.26,-103.56,-2.30,1.96,-1.66,0.00,-17.79,98.85,-0.40,-4.76,-89.09,-0.10,80.46,-160.81,0.00,
16-29-49.160,0.00,0.00,0.00,5.72,96.36,-1.60,-0.55,1.71,0.00,7.26,-103.56,-2.30,1.95,-1.66,0.00,-17.79,98.85,-0.40,-4.76,-89.09,-0.10,80.45,-160.85,0.00,
16-29-49.169,0.00,0.00,0.00,5.72,96.36,-1.60,-0.55,1.71,0.00,7.26,-103.56,-2.30,1.95,-1.66,0.00,-17.81,98.81,-0.30,-4.76,-89.09,-0.10,80.45,-160.90,-0.10,
16-29-49.178,0.00,0.00,0.00,5.72,96.36,-1.60,-0.55,1.71,0.00,7.27,-103.60,-2.30,1.95,-1.66,0.00,-17.81,98.81,-0.30,-4.76,-89.09,-0.10,80.44,-160.93,-0.10,
16-29-49.189,0.00,0.00,0.00,5.73,96.37,-1.60,-0.55,1.71,0.00,7.27,-103.60,-2.30,1.95,-1.66,0.00,-17.81,98.81,-0.30,-4.72,-89.07,-0.10,80.42,-160.96,-0.10,
16-29-49.198,0.00,0.00,0.00,5.73,96.37,-1.60,-0.55,1.71,0.00,7.27,-103.60,-2.30,1.95,-1.66,0.00,-17.81,98.82,-0.30,-4.72,-89.07,-0.10,80.41,-161.00,-0.10,
16-29-49.209,0.00,0.00,0.00,5.73,96.37,-1.60,-0.55,1.71,0.00,7.28,-103.60,-2.30,1.95,-1.66,0.00,-17.83,98.81,-0.30,-4.72,-89.07,-0.10,80.42,-161.01,-0.10,
16-29-49.219,0.00,0.00,0.00,5.73,96.37,-1.60,-0.55,1.71,0.00,7.29,-103.62,-2.30,1.95,-1.66,0.00,-17.83,98.82,-0.30,-4.72,-89.07,-0.10,80.41,-161.05,-0.20,
16-29-49.227,0.00,0.00,0.00,5.73,96.38,-1.60,-0.55,1.71,0.00,7.29,-103.62,-2.30,1.95,-1.66,0.00,-17.83,98.82,-0.30,-4.68,-89.05,-0.10,80.40,-161.10,-0.20,
16-29-49.237,0.00,0.00,0.00,5.73,96.38,-1.60,-0.55,1.71,0.00,7.29,-103.61,-2.20,1.94,-1.66,0.00,-17.83,98.83,-0.30,-4.68,-89.05,-0.10,80.38,-161.15,-0.20,
16-29-49.248,0.00,0.00,0.00,5.73,96.38,-1.60,-0.55,1.71,0.00,7.30,-103.61,-2.20,1.94,-1.66,0.00,-17.83,98.82,-0.30,-4.68,-89.05,-0.10,80.40,-161.18,-0.20,
16-29-49.260,0.00,0.00,0.00,5.73,96.38,-1.50,-0.55,1.71,0.00,7.30,-103.62,-2.20,1.94,-1.66,0.00,-17.83,98.82,-0.30,-4.68,-89.05,-0.10,80.40,-161.22,-0.20,
16-29-49.270,0.00,0.00,0.00,5.73,96.38,-1.50,-0.55,1.71,0.00,7.30,-103.62,-2.20,1.94,-1.66,0.00,-17.83,98.84,-0.30,-4.67,-89.05,-0.10,80.39,-161.27,-0.20,
16-29-49.280,0.00,0.00,0.00,5.73,96.39,-1.50,-0.55,1.71,0.00,7.31,-103.62,-2.20,1.94,-1.68,0.00,-17.83,98.85,-0.30,-4.67,-89.05,-0.10,80.38,-161.32,-0.30,
16-29-49.289,0.00,0.00,0.00,5.73,96.39,-1.50,-0.55,1.71,0.00,7.31,-103.61,-2.10,1.94,-1.68,0.00,-17.84,98.85,-0.30,-4.67,-89.05,-0.10,80.41,-161.25,-0.20,
16-29-49.297,0.00,0.00,0.00,5.73,96.39,-1.50,-0.55,1.71,0.00,7.32,-103.62,-2.10,1.94,-1.68,0.00,-17.84,98.87,-0.30,-4.67,-89.05,-0.10,80.41,-161.31,-0.20,
16-29-49.310,0.00,0.00,0.00,5.73,96.40,-1.50,-0.55,1.71,0.00,7.33,-103.62,-2.10,1.94,-1.68,0.00,-17.84,98.88,-0.30,-4.67,-89.04,-0.10,80.41,-161.36,-0.20,
16-29-49.320,0.00,0.00,0.00,5.73,96.40,-1.40,-0.55,1.71,0.00,7.33,-103.62,-2.10,1.94,-1.68,0.00,-17.84,98.89,-0.30,-4.67,-89.04,-0.10,80.42,-161.45,-0.30,
16-29-49.330,0.00,0.00,0.00,5.73,96.40,-1.40,-0.55,1.71,0.00,7.34,-103.61,-2.10,1.94,-1.68,0.00,-17.85,98.90,-0.30,-4.67,-89.04,-0.10,80.45,-161.50,-0.30,
16-29-49.340,0.00,0.00,0.00,5.73,96.40,-1.40,-0.55,1.71,0.00,7.34,-103.61,-2.00,1.94,-1.68,0.00,-17.85,98.90,-0.30,-4.67,-89.04,-0.10,80.46,-161.61,-0.40,
16-29-49.350,0.00,0.00,0.00,5.73,96.42,-1.40,-0.55,1.71,0.00,7.35,-103.61,-2.00,1.94,-1.68,0.00,-17.85,98.91,-0.30,-4.66,-89.01,-0.10,80.46,-161.73,-0.40,
16-29-49.360,0.00,0.00,0.00,5.73,96.42,-1.40,-0.55,1.71,0.00,7.35,-103.60,-2.00,1.94,-1.67,0.00,-17.85,98.91,-0.30,-4.66,-89.01,-0.10,80.47,-161.85,-0.50,
16-29-49.369,0.00,0.00,0.00,5.73,96.42,-1.40,-0.54,1.71,0.00,7.36,-103.60,-2.00,1.94,-1.67,0.00,-17.86,98.92,-0.30,-4.66,-89.01,-0.10,80.48,-161.92,-0.60,
16-29-49.377,0.00,0.00,0.00,5.73,96.42,-1.40,-0.54,1.71,0.00,7.36,-103.61,-2.00,1.94,-1.67,0.00,-17.86,98.92,-0.30,-4.66,-89.01,-0.10,80.48,-162.04,-0.70,
16-29-49.387,0.00,0.00,0.00,5.75,96.43,-1.30,-0.54,1.71,0.00,7.36,-103.60,-1.90,1.94,-1.67,0.00,-17.86,98.92,-0.30,-4.64,-89.00,-0.10,80.49,-162.17,-0.70,
16-29-49.399,0.00,0.00,0.00,5.75,96.43,-1.30,-0.54,1.71,0.00,7.37,-103.58,-1.90,1.94,-1.68,0.00,-17.86,98.92,-0.30,-4.64,-89.00,-0.10,80.51,-162.29,-0.80,
16-29-49.410,0.00,0.00,0.00,5.75,96.41,-1.30,-0.54,1.71,0.00,7.37,-103.57,-1.90,1.94,-1.68,0.00,-17.87,98.93,-0.30,-4.64,-89.00,-0.10,80.52,-162.33,-0.80,
16-29-49.416,0.00,0.00,0.00,5.75,96.40,-1.30,-0.54,1.71,0.00,7.35,-103.56,-1.90,1.94,-1.68,0.00,-17.87,98.93,-0.30,-4.64,-89.00,-0.10,80.54,-162.46,-0.90,
16-29-49.429,0.00,0.00,0.00,5.76,96.40,-1.30,-0.54,1.71,0.00,7.36,-103.54,-1.90,1.94,-1.68,0.00,-17.87,98.93,-0.30,-4.63,-88.99,-0.10,80.57,-162.60,-1.00,
16-29-49.440,0.00,0.00,0.00,5.76,96.39,-1.30,-0.54,1.71,0.00,7.36,-103.52,-1.90,1.93,-1.68,0.00,-17.87,98.93,-0.30,-4.63,-88.99,-0.10,80.59,-162.75,-1.10,
16-29-49.448,0.00,0.00,0.00,5.76,96.38,-1.30,-0.54,1.71,0.00,7.37,-103.51,-1.90,1.93,-1.68,0.00,-17.87,98.92,-0.30,-4.63,-88.99,-0.10,80.60,-162.80,-1.20,
16-29-49.461,0.00,0.00,0.00,5.76,96.37,-1.30,-0.54,1.71,0.00,7.36,-103.51,-1.90,1.93,-1.68,0.00,-17.87,98.92,-0.30,-4.63,-88.99,-0.10,80.62,-162.94,-1.30,
16-29-49.470,0.00,0.00,0.00,5.78,96.38,-1.30,-0.54,1.71,0.00,7.36,-103.50,-1.90,1.93,-1.68,0.00,-17.87,98.92,-0.30,-4.61,-88.96,-0.10,80.63,-163.08,-1.40,
16-29-49.479,0.00,0.00,0.00,5.78,96.37,-1.30,-0.53,1.71,0.00,7.37,-103.48,-1.90,1.93,-1.69,0.00,-17.87,98.92,-0.30,-4.61,-88.96,-0.10,80.66,-163.21,-1.50,
16-29-49.489,0.00,0.00,0.00,5.78,96.36,-1.30,-0.53,1.71,0.00,7.37,-103.47,-1.80,1.93,-1.69,0.00,-17.88,98.92,-0.30,-4.61,-88.98,-0.10,80.67,-163.22,-1.50,
16-29-49.499,0.00,0.00,0.00,5.78,96.35,-1.30,-0.53,1.71,0.00,7.38,-103.46,-1.80,1.93,-1.69,0.00,-17.88,98.92,-0.30,-4.61,-88.99,-0.10,80.69,-163.34,-1.60,
16-29-49.508,0.00,0.00,0.00,5.78,96.36,-1.30,-0.53,1.71,0.00,7.38,-103.44,-1.80,1.93,-1.69,0.00,-17.89,98.92,-0.30,-4.60,-88.99,-0.10,80.71,-163.45,-1.70,
16-29-49.520,0.00,0.00,0.00,5.78,96.36,-1.30,-0.53,1.71,0.00,7.38,-103.42,-1.80,1.93,-1.69,0.00,-17.89,98.92,-0.30,-4.60,-89.00,-0.10,80.72,-163.54,-1.80,
16-29-49.530,0.00,0.00,0.00,5.78,96.36,-1.30,-0.53,1.71,0.00,7.38,-103.40,-1.80,1.93,-1.69,0.00,-17.89,98.93,-0.30,-4.60,-89.01,-0.10,80.72,-163.37,-1.60,
16-29-49.539,0.00,0.00,0.00,5.78,96.36,-1.30,-0.53,1.71,0.00,7.37,-103.38,-1.80,1.93,-1.69,0.00,-17.89,98.93,-0.30,-4.60,-89.03,-0.10,80.74,-163.44,-1.60,
16-29-49.547,0.00,0.00,0.00,5.78,96.36,-1.20,-0.53,1.71,0.00,7.37,-103.36,-1.80,1.93,-1.69,0.00,-17.89,98.93,-0.30,-4.57,-89.03,-0.10,80.75,-163.51,-1.70,
16-29-49.559,0.00,0.00,0.00,5.77,96.36,-1.20,-0.52,1.71,0.00,7.37,-103.34,-1.80,1.94,-1.69,0.00,-17.89,98.93,-0.30,-4.57,-89.04,-0.10,80.76,-163.58,-1.80,
16-29-49.568,0.00,0.00,0.00,5.77,96.35,-1.20,-0.52,1.71,0.00,7.37,-103.32,-1.80,1.94,-1.69,0.00,-17.89,98.93,-0.30,-4.57,-89.05,-0.10,80.74,-163.55,-1.70,
16-29-49.580,0.00,0.00,0.00,5.77,96.33,-1.20,-0.52,1.71,0.00,7.38,-103.32,-1.70,1.94,-1.69,0.00,-17.90,98.94,-0.30,-4.57,-89.06,-0.10,80.74,-163.56,-1.70,
16-29-49.589,0.00,0.00,0.00,5.77,96.32,-1.20,-0.52,1.71,0.00,7.39,-103.30,-1.70,1.94,-1.69,0.00,-17.91,98.95,-0.30,-4.58,-89.07,-0.10,80.74,-163.59,-1.70,
16-29-49.599,0.00,0.00,0.00,5.78,96.30,-1.20,-0.52,1.71,0.00,7.39,-103.30,-1.70,1.94,-1.69,0.00,-17.92,98.96,-0.30,-4.58,-89.09,-0.10,80.74,-163.59,-1.70,
16-29-49.608,0.00,0.00,0.00,5.78,96.30,-1.20,-0.52,1.71,0.00,7.39,-103.29,-1.70,1.94,-1.69,0.00,-17.94,98.96,-0.30,-4.58,-89.10,-0.10,80.72,-163.61,-1.70,
16-29-49.620,0.00,0.00,0.00,5.78,96.30,-1.20,-0.52,1.71,0.00,7.39,-103.29,-1.70,1.94,-1.69,0.00,-17.95,98.96,-0.30,-4.58,-89.11,-0.10,80.72,-163.62,-1.70,
16-29-49.629,0.00,0.00,0.00,5.78,96.30,-1.20,-0.52,1.71,0.00,7.39,-103.27,-1.70,1.94,-1.69,0.00,-17.96,98.96,-0.30,-4.58,-89.11,-0.10,80.72,-163.64,-1.70,
16-29-49.639,0.00,0.00,0.00,5.78,96.30,-1.20,-0.52,1.71,0.00,7.39,-103.26,-1.70,1.94,-1.69,0.00,-17.98,98.97,-0.40,-4.58,-89.12,-0.10,80.72,-163.66,-1.70,
16-29-49.647,0.00,0.00,0.00,5.78,96.30,-1.20,-0.52,1.71,0.00,7.39,-103.25,-1.70,1.94,-1.69,0.00,-18.00,98.98,-0.40,-4.58,-89.13,-0.10,80.71,-163.63,-1.70,
16-29-49.660,0.00,0.00,0.00,5.78,96.30,-1.20,-0.52,1.71,0.00,7.38,-103.24,-1.70,1.94,-1.69,0.00,-18.01,98.98,-0.40,-4.58,-89.14,-0.10,80.71,-163.65,-1.70,
16-29-49.670,0.00,0.00,0.00,5.78,96.30,-1.20,-0.52,1.71,0.00,7.38,-103.23,-1.70,1.94,-1.69,0.00,-18.03,98.98,-0.40,-4.58,-89.15,-0.10,80.71,-163.66,-1.70,
16-29-49.679,0.00,0.00,0.00,5.78,96.30,-1.20,-0.51,1.71,0.00,7.38,-103.23,-1.70,1.94,-1.68,0.00,-18.04,98.98,-0.40,-4.58,-89.17,-0.10,80.71,-163.67,-1.70,
16-29-49.688,0.00,0.00,0.00,5.78,96.30,-1.20,-0.51,1.71,0.00,7.38,-103.23,-1.70,1.94,-1.68,0.00,-18.06,98.98,-0.40,-4.58,-89.17,-0.10,80.70,-163.59,-1.60,
16-29-49.700,0.00,0.00,0.00,5.78,96.30,-1.20,-0.51,1.71,0.00,7.36,-103.22,-1.70,1.94,-1.68,0.00,-18.08,99.00,-0.40,-4.58,-89.19,-0.10,80.70,-163.57,-1.60,
16-29-49.710,0.00,0.00,0.00,5.78,96.30,-1.20,-0.51,1.71,0.00,7.36,-103.22,-1.70,1.94,-1.68,0.00,-18.09,99.01,-0.40,-4.58,-89.20,-0.10,80.70,-163.51,-1.50,
16-29-49.720,0.00,0.00,0.00,5.78,96.29,-1.20,-0.51,1.71,0.00,7.36,-103.22,-1.70,1.95,-1.68,0.00,-18.11,99.01,-0.40,-4.58,-89.20,-0.10,80.68,-163.47,-1.50,
16-29-49.730,0.00,0.00,0.00,5.78,96.29,-1.20,-0.51,1.71,0.00,7.36,-103.22,-1.70,1.95,-1.68,0.00,-18.13,99.02,-0.40,-4.58,-89.20,-0.10,80.66,-163.43,-1.50,
16-29-49.740,0.00,0.00,0.00,5.78,96.28,-1.20,-0.51,1.71,0.00,7.37,-103.21,-1.70,1.95,-1.68,0.00,-18.15,99.03,-0.40,-4.57,-89.20,-0.10,80.65,-163.36,-1.40,
16-29-49.750,0.00,0.00,0.00,5.78,96.28,-1.20,-0.51,1.71,0.00,7.37,-103.21,-1.70,1.95,-1.68,0.00,-18.17,99.03,-0.40,-4.56,-89.21,-0.10,80.63,-163.30,-1.30,
16-29-49.759,0.00,0.00,0.00,5.78,96.25,-1.20,-0.51,1.71,0.00,7.37,-103.21,-1.70,1.94,-1.68,0.00,-18.18,99.04,-0.40,-4.56,-89.21,-0.10,80.62,-163.23,-1.30,
16-29-49.768,0.00,0.00,0.00,5.78,96.25,-1.20,-0.51,1.71,0.00,7.37,-103.21,-1.70,1.94,-1.68,0.00,-18.21,99.04,-0.40,-4.56,-89.21,-0.10,80.60,-163.32,-1.30,
16-29-49.779,0.00,0.00,0.00,5.78,96.25,-1.20,-0.51,1.71,0.00,7.35,-103.20,-1.70,1.94,-1.68,0.00,-18.21,99.04,-0.40,-4.56,-89.21,-0.10,80.58,-163.25,-1.30,
16-29-49.789,0.00,0.00,0.00,5.78,96.25,-1.20,-0.51,1.71,0.00,7.36,-103.20,-1.70,1.94,-1.68,0.00,-18.21,99.05,-0.40,-4.55,-89.22,-0.10,80.56,-163.19,-1.20,
16-29-49.800,0.00,0.00,0.00,5.78,96.24,-1.20,-0.50,1.71,0.00,7.36,-103.20,-1.70,1.94,-1.68,0.00,-18.21,99.06,-0.40,-4.55,-89.22,-0.10,80.54,-163.14,-1.20,
16-29-49.809,0.00,0.00,0.00,5.78,96.24,-1.20,-0.50,1.71,0.00,7.36,-103.20,-1.70,1.94,-1.68,0.00,-18.22,99.07,-0.40,-4.55,-89.22,-0.10,80.50,-163.15,-1.20,
16-29-49.819,0.00,0.00,0.00,5.78,96.24,-1.20,-0.50,1.71,0.00,7.34,-103.21,-1.60,1.94,-1.68,0.00,-18.23,99.09,-0.40,-4.55,-89.22,-0.10,80.48,-163.11,-1.10,
16-29-49.829,0.00,0.00,0.00,5.78,96.24,-1.20,-0.50,1.71,0.00,7.34,-103.22,-1.60,1.94,-1.68,0.00,-18.24,99.11,-0.40,-4.53,-89.23,-0.10,80.45,-163.06,-1.10,
16-29-49.838,0.00,0.00,0.00,5.80,96.23,-1.20,-0.49,1.71,0.00,7.34,-103.24,-1.60,1.94,-1.69,0.00,-18.25,99.14,-0.40,-4.53,-89.23,-0.10,80.43,-163.01,-1.00,
16-29-49.849,0.00,0.00,0.00,5.80,96.23,-1.20,-0.49,1.71,0.00,7.34,-103.26,-1.60,1.94,-1.69,0.00,-18.26,99.15,-0.40,-4.53,-89.23,-0.10,80.38,-163.08,-1.10,
16-29-49.859,0.00,0.00,0.00,5.80,96.23,-1.20,-0.49,1.71,0.00,7.32,-103.29,-1.60,1.94,-1.69,0.00,-18.28,99.18,-0.40,-4.53,-89.23,-0.10,80.36,-163.04,-1.10,
16-29-49.868,0.00,0.00,0.00,5.80,96.23,-1.20,-0.49,1.71,0.00,7.32,-103.31,-1.60,1.94,-1.69,0.00,-18.29,99.21,-0.40,-4.49,-89.25,-0.10,80.34,-163.00,-1.00,
16-29-49.879,0.00,0.00,0.00,5.83,96.23,-1.20,-0.49,1.71,0.00,7.32,-103.34,-1.60,1.94,-1.68,0.00,-18.30,99.25,-0.40,-4.49,-89.25,-0.10,80.32,-162.95,-1.00,
16-29-49.888,0.00,0.00,0.00,5.83,96.23,-1.20,-0.49,1.71,0.00,7.32,-103.36,-1.60,1.94,-1.68,0.00,-18.33,99.29,-0.40,-4.49,-89.25,-0.10,80.30,-162.98,-1.00,
16-29-49.899,0.00,0.00,0.00,5.83,96.23,-1.20,-0.49,1.71,0.00,7.29,-103.39,-1.60,1.94,-1.68,0.00,-18.34,99.33,-0.40,-4.49,-89.25,-0.10,80.27,-162.94,-1.00,
16-29-49.909,0.00,0.00,0.00,5.83,96.23,-1.20,-0.49,1.71,0.00,7.29,-103.41,-1.60,1.94,-1.68,0.00,-18.34,99.37,-0.40,-4.45,-89.26,-0.10,80.25,-162.90,-0.90,
16-29-49.919,0.00,0.00,0.00,5.84,96.23,-1.20,-0.48,1.71,0.00,7.29,-103.44,-1.60,1.94,-1.69,0.00,-18.35,99.42,-0.40,-4.45,-89.26,-0.10,80.22,-162.86,-0.90,
16-29-49.928,0.00,0.00,0.00,5.84,96.23,-1.20,-0.48,1.71,0.00,7.29,-103.46,-1.60,1.94,-1.69,0.00,-18.36,99.46,-0.40,-4.45,-89.26,-0.10,80.19,-162.85,-0.90,
16-29-49.939,0.00,0.00,0.00,5.84,96.23,-1.20,-0.48,1.71,0.00,7.27,-103.50,-1.60,1.94,-1.69,0.00,-18.36,99.51,-0.40,-4.45,-89.26,-0.10,80.17,-162.79,-0.80,
16-29-49.949,0.00,0.00,0.00,5.84,96.23,-1.20,-0.48,1.71,0.00,7.27,-103.53,-1.60,1.94,-1.69,0.00,-18.36,99.56,-0.40,-4.43,-89.27,-0.10,80.14,-162.73,-0.80,
16-29-49.958,0.00,0.00,0.00,5.84,96.23,-1.20,-0.47,1.71,0.00,7.27,-103.56,-1.60,1.94,-1.69,0.00,-18.36,99.62,-0.40,-4.43,-89.27,-0.10,80.12,-162.66,-0.70,
16-29-49.970,0.00,0.00,0.00,5.86,96.23,-1.20,-0.47,1.71,0.00,7.27,-103.60,-1.60,1.94,-1.69,0.00,-18.38,99.66,-0.40,-4.43,-89.27,-0.10,80.08,-162.60,-0.70,
16-29-49.980,0.00,0.00,0.00,5.86,96.23,-1.20,-0.47,1.71,0.00,7.27,-103.66,-1.60,1.94,-1.69,0.00,-18.38,99.73,-0.40,-4.43,-89.27,-0.10,80.04,-162.52,-0.60,
16-29-49.988,0.00,0.00,0.00,5.86,96.23,-1.20,-0.47,1.71,0.00,7.29,-103.71,-1.70,1.94,-1.69,0.00,-18.38,99.80,-0.40,-4.41,-89.30,-0.10,80.04,-162.52,-0.60,
